10410961,except on foreign soil not the same thing,0,random,0
10115649,they are called natural disasters for a reason you cant defy gravity,0,random,0
10185828,at least now he is qualified for a job,0,random,0
10831648,people who live in seattle and portland and baltimore,0,random,0
10245125,wait until you hear about the nd impeachment of donald trump,0,random,0
10537176,before or after epstein lent her he insinuated himself thoroughly,0,random,0
10363814,if they get caught make them pay for a new one,0,random,0
11134695,the ones that understand history face with tears of joy,0,random,0
11108681,who can forget mariecolvin's last interview on with showing incredible courage staying with civilians,0,random,0
10276868,thank you so much for this entire thread yes to all of it,0,random,0
10822198,she ignored the question and did not follow up at all he ’ s the worst interviewer she was only there to hawk her book now you know why i stopped watching,0,random,0
10664298,damn this man is handsome,0,random,0
11049368,i however once completed the mass effect series in a weekish so let ’ s chill on the bragging chuck,0,random,0
10253140,college freshman torches and at disinformation conference calls out medias lies and coverups,0,random,0
10802951,the new report by reveals crimes against humanity and ethnic cleansing in ethiopia's western tigray zone have been,0,random,0
10288032,wonder where they got that idea thinking face,0,random,0
10439478,violence is never justified against your own people,0,random,0
11033015,the iconic southernmost point landmark an anchored concrete buoy in key west florida sustained extensive damage after vandalism,0,random,0
10987344,do better and news orgs where are the reporters asking these questions why aren't,0,random,0
10058839,you need to read in order to get the point,0,random,0
10673114,link below is a package insert for the fda approved pfizer vax read first sentences on page thanks for stopping by,0,random,0
11025031,heres what a million home looks like in three different cities,0,random,0
10585382,again this is just proof that our scale balance scale of justice is unbalance its truly bias and prejudice politically so sad,0,random,0
10311130,used the march for life rally as an excuse to stump for and promote proabortion talking points,0,random,0
10953380,i believe a journalist should be professional whether they like the guy or not who are reporter that think because of their job they can say anything they want where is the professional that was an insult not news,0,random,0
11106529,you ever thought it might be a part of my job to notice these things,0,random,0
10567700,so you think they just keep billions in cash stashed under their mattress and that restricts people like you from making more money face with rolling eyesface with tears of joyclown face that is about as economically ignorant as it gets,0,random,0
11106408,yes serbia is squarely in russias sphere or influence,0,random,0
10196649,a turkish journalist has been sent to prison for insulting the nations president recep tayyip erdogan,0,random,0
10553874,studies have long shown that getting high can harm cognitive function now a new review of research published in the journal ,0,random,0
10141757,our only chance to ensure peace and security and freedom in our land is to actually win this war otherwise russia will have it,0,random,0
10513629,will smith will not be allowed to attend the academy awards for the next years the academy of motion picture arts amp sciences ,0,random,0
10076859,this is why if trump runs again in claiming he was robbed in he will win,0,random,0
11115883,shanghais million people under lockdown indefinitely chinese social media shows some breaking out of lockdown to pro,0,random,0
10855790,idk i find alexa annoying sometimes i can see ai benefits in some things but i dont want ai running everything in my life at some point will ai control humans i dont want that,0,random,0
10635346,is that the same science that says theres more that two genders,0,random,0
10339576,very valid point,0,random,0
10516285,he is responsible for most of the problems and he's not even talking about our open southern boarder,0,random,0
10368339,in todays society all it takes is to boycott the academy awards major actorsactresses and viewers protest ratings plunge and will is back in and giving will him an apology,0,random,0
10056984,pg rolling on the floor laughing interviewed a soldier and worth watching it three really angry babushkas from stepova street short ,0,random,0
11152121,as the white house settles in for what officials believe will be a prolonged conflict in ukraine there has been a clear effort to,0,random,0
10822209,why are other lifesaving meds not paid for by the gov for children like epinephrine or insulin it looks like theyre trying the old psychology ploy of saying to you that you cant have what they want you to so you want it more works for spinach,0,random,0
10678823,only if those people getting loan forgiveness plan on spending some of their savings at my store,0,random,0
10779141,clinton news network let's go obozo i mean brandon,0,random,0
10093983,completely out of context you know this,0,random,0
10771483,who is jada going with next year,0,random,0
10067505,today is june i live on the west coast in california – it just cost me for gallons of gas a gallon,0,random,0
10183189,is a breath of fresh air on straight shooter pleasure to watch,0,random,0
10898004,reports from nowa deba poland where she takes a first look at the us troops who have been training alongside polish,0,random,0
10997036,watch the thinkers absolutely smoke regime propagandists are having a tough day at work,0,random,0
10063675,they were more hesitant to get the vaccine and they are more likely to live in dense urban centers its not surprising they would be more at risk,0,random,0
10699396,if you think he cant read why are you replying as if he can,0,random,0
10865990,there are now studies vouching for the nearperfect correlation between higher vitamin d levels and better outcomes in covid patients the darker the skin the longer vitamin d takes to be absorbedmost people spend of their time indoors,0,random,0
10771456,as the white house settles in for what officials believe will be a prolonged conflict in ukraine there has been a clear effort to,0,random,0
10898405,who cares just give me a regular coke,0,random,0
10659280,i think that too his son should get more active,0,random,0
10460558,what more proof is needed,0,random,0
10779262,ipob biafrans at the united nation in brussels on the th of april demanding for the unconditionally release,0,random,0
10651329,data has been against people of color for ages honestly its a combination of systematic racism and bias at the most nobody is fooled here that society loves to make people of color the face of every single thing that happens,0,random,0
10582599,so sad prayers for the family buckeye nation will have you in our prayers,0,random,0
10510186,i literally thought the camera in the center is actually picture of a gorilla winking face,0,random,0
10089843,visits a small town in ukraine and speaks to the civilians that battled the russian army and won in early march ,0,random,0
10325216,cnn exclusive discusses the different ideas that donald trump jr texted former president trumps chief of staff mark,0,random,0
10619533,great video thumbs up: medium-light skin tone,0,random,0
10756475,right covid has been around for hundreds of years and now all the sudden has a bad wrap poor little covid lol,0,random,0
11024410,i find it difficult to trust any billionaire,0,random,0
10224103,ukraine radiation level exceeded by times at the entrance to the red forest where journalists found a food rat,0,random,0
11082408,so elon id love to hear and i think everyone else would how would u solve the mass shootings in america dont be shy now u already made comments about it but i want to know if u were in power wat would u do,0,random,0
11011767,we have the proven skill in this country and many people with experience would do that job for free it just makes no sense teacher should teach and the kids should have security,0,random,0
11140341,opium is a source of jobs and wealth for the poorest of poor of afghanistan opium production is worth about billion dollars,0,random,0
10085829,so restrict the purchase of new ones but what do we do about the millions of other rifles already out there should it also include carbine pistols that have the same rate of fire and magazine capacity,0,random,0
10762902,as the white house settles in for what officials believe will be a prolonged conflict in ukraine there has been a clear effort ,0,random,0
10834704,amazon is moving its business into the exosphere with plans to deploy more than satellites to beam internet connectivity,0,random,0
10266098,putin lashes out with ominous threat to ukrainians and other countries analysis by jill dougherty,0,random,0
10721964,russian president vladimir putin issued a warning on state tv to countries that interfere with russias attack on ukraine ,0,random,0
10167993,jamie olivers important book which includes the most important rules of cooking from how the ingredients are purchased and how they are prepared through the proper cleaning and chopping processes to the final result,0,random,0
10623684,great interview squeezed in section at the end thumbs up,0,random,0
10873883,air raid sirens are heard across kyiv ukraine cnns matthew chance reports on the sirens after hearing explosions near the capital,0,random,0
10429557,who should control russia and how who should control usa japan,0,random,0
10794605,as blasts are heard across multiple sites in ukraine the russian ambassador tries to justify their military operation on ukraine,0,random,0
10858955,you do realize trump praised putin just yesterday on his actions on the ukraine right trump keeps himself in the news,0,random,0
10590669,nitro pepsi is aimed at attracting people who dont like carbonated beverages and the company recommends a special way of drinking,0,random,0
10059678,the reporters are doing a phenomenal job,0,random,0
10731595,european commission president ursula von der leyen and the high rep of the european union for foreign affairs josep borrell speak,0,random,0
10033062,criminal conduct charges filed against evergrande the corruption is worldwide will their bonds soon be considered worth,0,random,0
